"Time","Machine","User","Access","SourceAddr"
"2/16/2024 1:37:50 PM","EMICA","adminemica","NTLM","-"
"2/16/2024 1:16:44 PM","EMICA","adminemica","NTLM","-"
"2/16/2024 12:24:42 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"2/16/2024 12:22:59 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"2/16/2024 12:16:12 PM","EMICA","adminemica","Negotiate","192.168.182.130"
"2/16/2024 12:16:12 PM","Window Manager","DWM-3","Negotiate","-"
"2/16/2024 12:16:12 PM","Window Manager","DWM-3","Negotiate","-"
"2/16/2024 12:16:10 PM","EMICA","adminemica","NTLM","-"
"2/16/2024 12:16:07 PM","EMICA","adminemica","NTLM","-"
"2/16/2024 11:42:48 AM","EMICA","adminemica","NTLM","-"
"2/16/2024 11:19:53 AM","EMICA","VM4PRUEBAS$","Kerberos","-"
"2/16/2024 10:59:39 AM","NT AUTHORITY","SYSTEM","Negotiate","-"
"2/16/2024 10:28:42 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"2/16/2024 10:25:05 AM","NT AUTHORITY","SYSTEM","Negotiate","-"
"2/16/2024 10:22:34 AM","NT AUTHORITY","SYSTEM","Negotiate","-"
"2/16/2024 10:13:19 AM","NT AUTHORITY","SYSTEM","Negotiate","-"
"2/16/2024 10:12:03 AM","EMICA","adminemica","Negotiate","192.168.113.2"
"2/16/2024 10:12:01 AM","Window Manager","DWM-2","Negotiate","-"
"2/16/2024 10:12:01 AM","Window Manager","DWM-2","Negotiate","-"
"2/16/2024 10:11:58 AM","EMICA","adminemica","NTLM","-"
"2/16/2024 10:11:55 AM","EMICA","adminemica","NTLM","-"
"2/16/2024 8:59:36 AM","NT AUTHORITY","SYSTEM","Negotiate","-"
"2/16/2024 8:48:41 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"2/16/2024 7:09:41 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"2/16/2024 5:31:40 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"2/16/2024 3:40:40 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"2/16/2024 3:19:52 AM","EMICA","VM4PRUEBAS$","Kerberos","-"
"2/16/2024 1:50:39 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"2/16/2024 12:15:38 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"2/15/2024 10:42:38 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"2/15/2024 9:00:01 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"2/15/2024 9:00:01 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"2/15/2024 9:00:01 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"2/15/2024 8:57:37 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"2/15/2024 7:19:59 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"2/15/2024 7:19:55 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"2/15/2024 7:19:55 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"2/15/2024 7:19:45 PM","NT AUTHORITY","ANONYMOUS LOGON","NTLM","-"
"2/15/2024 7:19:44 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"2/15/2024 7:19:43 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"2/15/2024 7:19:42 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
